label,intensidade,simetria
1,50.976470588235294,78.25882352941177
1,53.733333333333334,87.86666666666667
1,65.38823529411765,80.45490196078431
1,55.07058823529412,83.30196078431372
1,44.258823529411764,70.75294117647059
1,49.36862745098039,73.6313725490196
1,50.88235294117647,83.05098039215686
1,46.35294117647059,80.46274509803922
1,58.82745098039216,88.75294117647059
1,50.5921568627451,74.48627450980392
1,51.28235294117647,75.85882352941177
1,55.35686274509804,59.13725490196079
1,50.745098039215684,75.6313725490196
1,49.51764705882353,82.10196078431372
1,68.89019607843137,80.03137254901961
1,49.898039215686275,74.59607843137255
1,45.29019607843137,77.02745098039216
1,55.4156862745098,80.27450980392157
1,58.1764705882353,58.180392156862744
1,58.792156862745095,86.08627450980393
1,57.87450980392157,57.92156862745098
1,45.11372549019608,70.93333333333334
1,71.67058823529412,73.84313725490196
1,62.44705882352941,64.48627450980392
1,53.27450980392157,66.0156862745098
1,58.36470588235294,64.29019607843136
1,62.94509803921569,87.92156862745098
1,46.65882352941176,73.52156862745099
1,67.74901960784314,69.81960784313725
1,45.02745098039216,77.17647058823529
1,74.21176470588236,79.01176470588234
1,52.247058823529414,76.38431372549019
1,61.13333333333333,57.87450980392157
1,72.34901960784313,83.38039215686274
1,47.949019607843134,71.44313725490196
1,69.1686274509804,73.30196078431374
1,57.45882352941177,86.66666666666666
1,66.30980392156863,84.3921568627451
1,62.72549019607843,69.06666666666666
1,51.63921568627451,80.50196078431372
1,50.40392156862745,82.38431372549019
1,50.55686274509804,86.35294117647058
1,50.36470588235294,83.54509803921569
1,53.470588235294116,86.45490196078431
1,61.63921568627451,78.8156862745098
1,58.43529411764706,86.8156862745098
1,68.91764705882353,76.99607843137255
1,49.42745098039216,80.47843137254901
1,72.84705882352941,76.22745098039215
1,46.694117647058825,67.84313725490196
1,64.00392156862745,69.94509803921568
1,48.5843137254902,83.62352941176471
1,54.77647058823529,83.1921568627451
1,59.50588235294118,67.95294117647059
1,55.31764705882353,60.05490196078432
1,49.345098039215685,77.79607843137255
1,71.7764705882353,65.70196078431373
1,52.490196078431374,72.34509803921569
1,62.949019607843134,80.76078431372548
1,44.60392156862745,77.45098039215686
1,66.50196078431372,66.4078431372549
1,61.07450980392157,87.2627450980392
1,64.02745098039216,86.43921568627451
1,59.333333333333336,89.08235294117648
1,46.733333333333334,75.1921568627451
1,64.06274509803922,79.67058823529412
1,53.49411764705882,83.6156862745098
1,45.37647058823529,76.07058823529412
1,61.78431372549019,71.00392156862745
1,48.96862745098039,77.04313725490196
1,58.51372549019608,86.87058823529412
1,57.85098039215686,83.51372549019608
1,49.76862745098039,65.36470588235295
1,50.66274509803922,84.72156862745098
1,50.09803921568628,74.94901960784313
1,69.8156862745098,67.58431372549019
1,53.12156862745098,69.2
1,52.85490196078431,79.16078431372549
1,63.87843137254902,86.10196078431372
1,72.93725490196078,79.34901960784313
1,72.02352941176471,65.09019607843138
1,59.24313725490196,79.91372549019607
1,50.509803921568626,80.97254901960784
1,53.101960784313725,84.18039215686275
1,56.53333333333333,81.28627450980392
1,53.898039215686275,87.80392156862746
1,58.537254901960786,84.51764705882353
1,51.8078431372549,67.43529411764706
1,52.254901960784316,60.3921568627451
1,57.48235294117647,63.33333333333333
1,69.60392156862746,74.71372549019608
1,51.654901960784315,81.5764705882353
1,66.16470588235295,86.73725490196078
1,56.40392156862745,63.79607843137255
1,63.72941176470588,85.53725490196078
1,48.90196078431372,68.49411764705883
1,55.55686274509804,80.66666666666667
1,52.64313725490196,78.04705882352941
1,51.35294117647059,64.44705882352942
1,48.19607843137255,77.61568627450981
1,67.50980392156863,77.23921568627452
1,59.54117647058823,74.0156862745098
1,58.745098039215684,65.37254901960785
1,61.66274509803922,69.75686274509803
1,61.266666666666666,82.50980392156863
1,45.082352941176474,74.24313725490197
1,62.32156862745098,70.31372549019608
1,52.78431372549019,66.02352941176471
1,50.129411764705885,62.423529411764704
1,46.490196078431374,77.52156862745099
1,54.92941176470588,87.85882352941177
1,52.63921568627451,73.93725490196078
1,48.6078431372549,73.6
1,53.44705882352941,86.10980392156863
1,52.266666666666666,87.51372549019608
1,47.64313725490196,75.82745098039216
1,64.14509803921568,74.03137254901961
1,52.576470588235296,84.56470588235294
1,49.09803921568628,72.4470588235294
1,74.38039215686274,77.16862745098038
1,73.15294117647059,74.62745098039215
1,51.996078431372545,85.6078431372549
1,61.27450980392157,69.74117647058823
1,57.76470588235294,64.90980392156862
1,66.71372549019608,73.63921568627451
1,52.811764705882354,81.80392156862746
1,53.694117647058825,70.68235294117648
1,54.898039215686275,68.38431372549019
1,58.909803921568624,85.06666666666666
1,59.423529411764704,77.90588235294118
1,65.03921568627452,78.04705882352941
1,50.76862745098039,72.07843137254902
1,74.15686274509804,68.90196078431373
1,59.90196078431372,70.0
1,48.917647058823526,73.6313725490196
1,48.54117647058823,70.28235294117647
1,57.11764705882353,89.27843137254902
1,60.45490196078431,81.33333333333333
1,68.14117647058823,73.46666666666667
1,49.811764705882354,79.2156862745098
1,44.58039215686274,77.84313725490196
1,67.44705882352942,84.0078431372549
1,46.27450980392157,78.0392156862745
1,70.03921568627452,78.16470588235293
1,72.28235294117647,76.69019607843137
1,46.11764705882353,75.71764705882353
1,51.63137254901961,82.4156862745098
1,44.674509803921566,74.24313725490197
1,47.07450980392157,66.26666666666667
1,68.3843137254902,75.53725490196078
1,46.03529411764706,72.83921568627451
1,58.55686274509804,79.32549019607843
1,65.20392156862745,84.25882352941176
1,58.674509803921566,82.96470588235294
1,44.831372549019605,72.76862745098039
1,58.86274509803921,82.29019607843138
1,45.733333333333334,81.15294117647059
1,49.5843137254902,76.79215686274509
1,60.34117647058824,69.28627450980392
1,53.09411764705882,75.67843137254903
1,63.411764705882355,79.73333333333333
1,53.88235294117647,73.29411764705881
1,55.60392156862745,75.86666666666667
1,51.16078431372549,85.09803921568627
1,67.52549019607844,83.01176470588236
1,45.52549019607843,80.54117647058823
1,44.85490196078431,79.09019607843138
1,46.49411764705882,72.71372549019608
1,69.1843137254902,68.14117647058823
1,68.62745098039215,75.81960784313725
1,46.69019607843137,77.70196078431371
1,44.52549019607843,75.56078431372549
1,53.180392156862744,84.96470588235294
1,46.286274509803924,72.84705882352941
1,48.956862745098036,72.20392156862746
1,51.64705882352941,83.36470588235295
1,64.04313725490196,61.52156862745098
1,44.85490196078431,78.57254901960785
1,59.83529411764706,59.38823529411765
1,44.13333333333333,73.56862745098039
1,48.69803921568627,83.32549019607843
1,48.501960784313724,77.60784313725489
1,57.305882352941175,78.93333333333334
1,64.80392156862744,66.97254901960784
1,61.67058823529412,69.29411764705883
1,55.04705882352941,87.45882352941176
1,55.95294117647059,60.91764705882353
1,47.6078431372549,77.6
1,58.98823529411764,70.87058823529412
1,56.48627450980392,88.15686274509804
1,58.549019607843135,88.18823529411765
1,59.949019607843134,59.11372549019608
1,47.5843137254902,67.25490196078431
1,56.674509803921566,89.15294117647059
1,53.04705882352941,87.27058823529411
1,63.10980392156863,60.20392156862745
1,55.984313725490196,58.603921568627456
1,52.37647058823529,77.09019607843138
1,58.91372549019608,84.65098039215687
1,59.4156862745098,74.68235294117648
1,47.22352941176471,73.30980392156863
1,71.97647058823529,65.80392156862746
1,53.207843137254905,82.22745098039215
1,64.56470588235294,79.27843137254902
1,45.25098039215686,68.93333333333334
1,46.050980392156866,78.51764705882353
1,50.27843137254902,61.21568627450981
1,60.30980392156863,70.23529411764706
1,52.4156862745098,78.0078431372549
1,60.372549019607845,61.75686274509803
1,50.5921568627451,67.51372549019608
1,67.6078431372549,64.12549019607843
1,48.21176470588235,69.89803921568628
1,59.050980392156866,63.51372549019608
1,51.77647058823529,84.86274509803923
1,48.01176470588236,83.84313725490196
1,55.09803921568628,87.16078431372549
1,68.36078431372549,84.54117647058823
1,52.89019607843137,66.69019607843137
1,46.345098039215685,70.7764705882353
1,54.70980392156863,86.65098039215687
1,62.98823529411764,88.32941176470588
1,49.62352941176471,82.0392156862745
1,67.55294117647058,63.70980392156863
1,64.92941176470588,81.67058823529412
1,58.1843137254902,81.01960784313727
1,45.76862745098039,72.34509803921569
1,50.34117647058824,86.52549019607844
1,55.03137254901961,87.01960784313725
1,54.52156862745098,70.50196078431372
1,65.36078431372549,72.75294117647059
1,54.36862745098039,83.84313725490196
1,51.29019607843137,76.26666666666667
1,48.615686274509805,75.06666666666666
1,47.58039215686274,83.41960784313726
1,54.51764705882353,84.10980392156863
1,45.752941176470586,66.31372549019608
1,58.37647058823529,73.61568627450981
1,57.32156862745098,59.1843137254902
1,50.247058823529414,79.51372549019608
1,57.52549019607843,74.32156862745097
1,48.33725490196078,82.19607843137254
1,59.75686274509804,89.61568627450981
1,55.92941176470588,80.84705882352941
1,69.42745098039215,84.65098039215687
1,69.12156862745098,69.27843137254902
1,58.63921568627451,89.41960784313726
1,57.168627450980395,62.16470588235293
1,70.10588235294118,66.12549019607843
1,67.41176470588235,63.1921568627451
1,51.674509803921566,76.94901960784314
4,83.7843137254902,103.84313725490196
4,98.90980392156862,108.7607843137255
4,96.73725490196078,112.13333333333333
4,98.82745098039216,104.86274509803923
4,87.6470588235294,106.06274509803922
4,84.70588235294117,105.54509803921567
4,85.7607843137255,107.6705882352941
4,88.90196078431373,112.13333333333333
4,108.6,108.52549019607844
4,83.36470588235294,101.67843137254903
4,90.50980392156863,107.72549019607843
4,95.94509803921568,112.13333333333334
4,101.07843137254902,102.99607843137255
4,92.34117647058824,92.35294117647058
4,99.41568627450981,110.20392156862745
4,89.89803921568627,106.55686274509804
4,82.50196078431372,107.62352941176471
4,94.44705882352942,105.62352941176471
4,90.56078431372549,107.12941176470588
4,104.73333333333333,101.94509803921568
4,100.30588235294118,116.10980392156863
4,101.47843137254903,107.03529411764706
4,85.40392156862745,94.3921568627451
4,89.32941176470588,99.64705882352942
4,86.52156862745097,104.23529411764706
4,90.61960784313726,110.69803921568628
4,87.62352941176471,113.66274509803921
4,103.96470588235294,104.20392156862745
4,91.9843137254902,93.79607843137255
4,92.47450980392156,109.1843137254902
4,105.85882352941177,107.39607843137256
4,97.29411764705883,116.89411764705882
4,101.7764705882353,111.34901960784313
4,87.10196078431373,101.26274509803922
4,90.87058823529412,91.95294117647059
4,88.15686274509804,100.65882352941176
4,83.45882352941176,109.69411764705882
4,104.05098039215686,112.03137254901961
4,100.05490196078432,113.08235294117648
4,87.66666666666667,105.5921568627451
4,103.27058823529411,95.34117647058824
4,98.92941176470588,103.40392156862745
4,84.6078431372549,109.97647058823529
4,99.96470588235294,114.41568627450981
4,95.00392156862745,115.94509803921568
4,84.93333333333334,96.17254901960784
4,91.66274509803921,109.83529411764707
4,105.30588235294118,102.64313725490197
4,84.24705882352941,112.61960784313726
4,91.98039215686275,102.14117647058823
4,107.05098039215686,110.30588235294118
4,97.1686274509804,101.6313725490196
4,100.66274509803921,105.92156862745098
4,101.27843137254902,110.01568627450979
4,85.96470588235294,104.8549019607843
4,98.83529411764705,114.3607843137255
4,97.44705882352942,106.3529411764706
4,87.12941176470588,94.05490196078432
4,99.13333333333334,100.46274509803922
4,107.14901960784314,111.9921568627451
4,84.83921568627451,99.63921568627451
4,91.49803921568628,94.4
4,90.93333333333334,104.94117647058823
4,83.72941176470589,100.47843137254901
4,83.94509803921568,100.50196078431372
4,92.1686274509804,111.41176470588235
4,93.15686274509804,96.89411764705882
4,95.01960784313725,111.38823529411765
4,88.88235294117646,106.10196078431372
4,91.3921568627451,100.8235294117647
4,83.05098039215686,105.70980392156864
4,104.83529411764705,112.50196078431372
4,85.17647058823529,107.67058823529412
4,91.96470588235294,91.80392156862744
4,99.52156862745097,110.29019607843136
4,87.75294117647059,112.04705882352941
4,89.02352941176471,103.51372549019608
4,102.71372549019608,93.01960784313725
4,103.1686274509804,101.2392156862745
4,88.35686274509804,112.68235294117648
4,102.42745098039215,115.2235294117647
4,101.14117647058823,104.37647058823529
4,84.75686274509803,105.30980392156863
4,88.88235294117646,91.83529411764707
4,92.40392156862745,109.81176470588235
4,88.70588235294117,112.66666666666666
4,91.58823529411765,97.2235294117647
4,87.90980392156862,95.41960784313726
4,86.59607843137255,100.3686274509804
4,91.46666666666667,94.29803921568627
4,84.14117647058823,100.18823529411765
4,108.30980392156863,101.04313725490195
4,90.34509803921569,103.69411764705882
4,89.05098039215686,112.53333333333333
4,101.05490196078432,100.92549019607844
4,88.58823529411765,103.04313725490195
4,99.25490196078431,112.67450980392157
4,95.0156862745098,110.32156862745097
4,88.62745098039215,100.87058823529412
4,86.26666666666667,104.86274509803923
4,92.63921568627451,93.01176470588236
4,104.4,94.62745098039215
4,107.6156862745098,103.23921568627452
4,105.50980392156863,104.31372549019608
4,90.07450980392157,111.38039215686274
4,96.12941176470588,113.13725490196079
4,91.11764705882354,99.05882352941177
4,88.78039215686275,108.32941176470588
4,104.53333333333333,111.74117647058824
4,109.52549019607844,104.50980392156862
4,102.96078431372548,114.92549019607844
4,102.7843137254902,108.33725490196079
4,98.50980392156863,113.09019607843138
4,95.53333333333333,111.11372549019607
4,88.13725490196079,100.12549019607843
4,99.93725490196078,101.27843137254902
4,99.99607843137255,105.45882352941177
4,83.48627450980392,100.89411764705882
4,92.72156862745098,110.15686274509804
4,100.88627450980393,106.10196078431372
4,105.12156862745098,110.0156862745098
4,89.28235294117647,101.07450980392157
4,84.77254901960784,110.84705882352941
4,96.56470588235294,106.33725490196079
4,98.52941176470588,112.02352941176471
4,106.13725490196079,96.68235294117648
4,108.25098039215686,104.7843137254902
4,89.67450980392157,105.46666666666667
4,102.45098039215686,92.70588235294117
4,87.75686274509803,102.76078431372548
4,100.69803921568628,111.71764705882353
4,92.10196078431373,106.87843137254902
4,89.2156862745098,99.52941176470588
4,105.53725490196078,108.87843137254902
4,86.04705882352941,109.2392156862745
4,83.93725490196078,105.89803921568628
4,95.12941176470588,111.88235294117646
4,91.75294117647059,103.34117647058824
4,84.23137254901961,104.34509803921569
4,96.96862745098039,116.72941176470589
4,84.08627450980393,96.29803921568627
4,98.52549019607844,98.79215686274509
4,102.52549019607844,110.21960784313725
4,98.07450980392157,111.97647058823529
4,102.86274509803921,112.82352941176471
4,89.48235294117647,92.7764705882353
4,88.54901960784314,115.69411764705882
4,93.6,97.34901960784313
4,87.28235294117647,98.85490196078432
4,108.7921568627451,108.62745098039215
4,94.11372549019607,114.56470588235294
4,95.0,99.5764705882353
4,83.00784313725491,104.27450980392157
4,102.43137254901961,108.38431372549019
4,102.71764705882353,109.12941176470588
4,106.34509803921569,103.05882352941177
4,87.02352941176471,106.76078431372548
4,98.54509803921569,102.7764705882353
4,91.28627450980392,104.7764705882353
4,88.78823529411764,92.91764705882352
4,97.33333333333333,111.43529411764706
4,91.27843137254902,117.00392156862745
4,104.11372549019607,100.43921568627451
4,100.83529411764705,115.94509803921568
4,92.4235294117647,96.05490196078432
4,82.27843137254902,108.18039215686275
4,91.65098039215687,99.6705882352941
4,86.13333333333334,104.94901960784313
4,92.05490196078432,115.05882352941177
4,81.37254901960785,105.07450980392156
4,106.11372549019607,110.54117647058824
4,94.78039215686275,112.21960784313725
4,89.11764705882354,102.88627450980393
4,92.78823529411764,103.44313725490196
4,102.85098039215686,115.6313725490196
4,95.7764705882353,109.91372549019607
4,95.92941176470588,101.92941176470589
4,102.75686274509803,105.70196078431371
4,92.98039215686275,96.69019607843137
4,93.00784313725491,117.56078431372549
4,83.85098039215686,105.50588235294117
4,83.00392156862745,104.69019607843137
4,88.73725490196078,104.61176470588236
4,104.42745098039215,114.49411764705883
4,96.07843137254902,100.8549019607843
4,100.2,115.2156862745098
4,88.78039215686275,93.86666666666667
4,86.10196078431373,102.8078431372549
4,101.76470588235294,111.78039215686275
4,96.82745098039216,116.27450980392157
4,86.61176470588235,104.88627450980391
4,90.31372549019608,101.6078431372549
4,87.36078431372549,108.47843137254901
4,82.14509803921568,101.74901960784314
4,101.56470588235294,114.87058823529412
4,88.49019607843137,95.09803921568627
4,93.21176470588236,99.68627450980392
4,82.30980392156863,100.69803921568626
4,101.92156862745098,106.23529411764706
4,92.32549019607843,116.47843137254903
4,97.3686274509804,114.39215686274511
4,84.11764705882354,97.40392156862745
4,99.24313725490197,110.89411764705882
4,104.50588235294117,114.46274509803922
4,90.18039215686275,100.70588235294119
4,91.78039215686275,105.56078431372549
4,90.02745098039216,96.47843137254901
4,91.30588235294118,96.8078431372549
4,90.17254901960784,94.71372549019608
4,92.89803921568627,114.4078431372549
4,94.84705882352941,112.69803921568628
4,103.08235294117647,110.98823529411766
4,97.39607843137254,107.42745098039217
4,86.07058823529412,110.87843137254902
4,102.58431372549019,114.8313725490196
4,93.41568627450981,97.03529411764706
4,97.12549019607843,93.6313725490196
4,87.03921568627452,108.43137254901961
4,94.1843137254902,97.69411764705882
4,89.13725490196079,93.62352941176471
4,97.48235294117647,95.5921568627451
4,86.87058823529412,115.41960784313726
4,99.64313725490196,99.55294117647058
4,96.11764705882354,103.67058823529412
4,95.66666666666667,111.5529411764706
4,88.52156862745097,97.30196078431374
4,89.26274509803922,110.71372549019608
4,102.4,107.40392156862745
4,84.82745098039216,104.87058823529412
4,106.89803921568627,112.43921568627451
4,86.05098039215686,101.50588235294117
4,93.82352941176471,102.65098039215687
4,84.66666666666667,98.90196078431373
4,99.90196078431373,107.09803921568627
4,91.51764705882353,98.67450980392157
4,101.2235294117647,105.10588235294118
4,100.37647058823529,99.25490196078431
4,103.85098039215686,105.39607843137256
4,92.02352941176471,109.43529411764706
4,98.12156862745098,113.91372549019607
4,102.83921568627451,116.04705882352941
4,103.8313725490196,108.75294117647059
4,102.73333333333333,108.96470588235294
4,99.13725490196079,117.15294117647059
4,95.84705882352941,110.0
4,96.25098039215686,94.56470588235294
4,97.7921568627451,109.5843137254902
4,102.10980392156863,109.01960784313727
4,89.49019607843137,108.92549019607844
4,99.14509803921568,109.45882352941177
4,96.40392156862745,94.21960784313725
4,108.55294117647058,105.12156862745098
4,92.24313725490197,95.2
4,97.91764705882353,96.86274509803921
4,98.2078431372549,105.13725490196079
4,97.6,98.72156862745098
4,92.14901960784314,108.8235294117647
4,90.8,91.02745098039216
4,83.1843137254902,104.90196078431373
4,108.95686274509804,100.56470588235294
4,95.24705882352941,96.83137254901962
4,98.32941176470588,105.1921568627451
4,86.56862745098039,110.46274509803922
4,98.90196078431373,116.0392156862745
4,87.72156862745098,95.30196078431372
4,98.84313725490196,100.24313725490197
4,89.02745098039216,110.4156862745098
4,97.76470588235294,100.33725490196079
4,88.13333333333334,100.04705882352941
4,94.19607843137256,93.70980392156864
4,99.72941176470589,100.69803921568626
4,100.14901960784314,116.83921568627451
4,100.85882352941177,108.93333333333334
4,97.81176470588235,101.27843137254902
4,103.60392156862746,109.70196078431371
4,95.70980392156862,104.30588235294118
4,96.91764705882353,109.66274509803921
4,106.44313725490196,105.38823529411764
4,92.29803921568627,96.29803921568627
4,86.7921568627451,102.48627450980392
4,94.72156862745098,117.1843137254902
4,99.93333333333334,103.90588235294118
4,100.54117647058824,112.8549019607843
4,99.96078431372548,105.86666666666667
4,96.63921568627451,111.47450980392156
4,91.45882352941176,110.89411764705882
4,81.64313725490196,103.87450980392157
4,88.34509803921569,98.37647058823529
4,91.93725490196078,100.22745098039215
4,93.82745098039216,91.81176470588235
4,96.90588235294118,115.10588235294117
4,92.27843137254902,101.5529411764706
4,85.1686274509804,106.03137254901961
4,102.09803921568627,110.58039215686276
4,99.41176470588235,113.9921568627451
4,96.23529411764706,104.8313725490196
4,88.02745098039216,110.54117647058823
4,101.24313725490197,101.58431372549019
4,84.28235294117647,102.86274509803921
4,96.27843137254902,111.93725490196078
4,97.26274509803922,106.22745098039215
4,93.31372549019608,107.07450980392156
4,93.0,109.50588235294117
4,99.28627450980392,103.24705882352941
4,86.62745098039215,103.62352941176471
4,83.82745098039216,101.01960784313725
4,104.42745098039215,95.31764705882352
4,90.33333333333333,102.7372549019608
4,96.04705882352941,112.29019607843136
4,87.2235294117647,106.53333333333333
4,89.37647058823529,115.11372549019609
4,101.49019607843137,108.32156862745099
4,103.60392156862746,99.72549019607843
4,81.90588235294118,107.67843137254903
4,88.15686274509804,108.3921568627451
4,86.29411764705883,106.70588235294117
4,90.6470588235294,107.70980392156864
4,90.95294117647059,99.50588235294117
4,101.29803921568627,101.27058823529413
4,87.6470588235294,110.98823529411766
4,91.89803921568627,114.06274509803922
4,88.34509803921569,111.36470588235294
4,92.84313725490196,112.36078431372549
4,86.3686274509804,112.87843137254902
4,91.43921568627451,114.7921568627451
4,96.70980392156862,101.20784313725491
4,96.56078431372549,99.48235294117646
4,97.18039215686275,113.2627450980392
4,93.93333333333334,90.61960784313726
4,85.72156862745098,112.17254901960784
4,99.48235294117647,116.90980392156862
4,85.44705882352942,108.43137254901961
4,94.73725490196078,98.37647058823529
4,90.82352941176471,102.49411764705883
4,86.41176470588235,97.2627450980392
4,90.92941176470588,117.51372549019608
4,105.30980392156863,107.78039215686275
4,94.86666666666666,101.6078431372549
4,92.81960784313725,117.5764705882353
4,86.5921568627451,108.94901960784314
4,87.00784313725491,93.82745098039216
4,86.00784313725491,113.72549019607843
4,98.3529411764706,110.84705882352941
4,85.3843137254902,114.02352941176471
4,86.21960784313725,95.56078431372549
4,92.06274509803922,90.37647058823529
4,84.87843137254902,99.6313725490196
4,84.49019607843137,110.91764705882353
4,95.4078431372549,106.7921568627451
4,102.33725490196079,96.55686274509804
4,81.83529411764705,107.35686274509803
4,87.28235294117647,108.17254901960784
4,87.11764705882354,105.65490196078431
4,86.96470588235294,104.27450980392157
4,106.3843137254902,102.65098039215687
4,92.47058823529412,103.84313725490196
4,85.96470588235294,97.54509803921569
4,100.23137254901961,96.93333333333334
4,99.45490196078431,115.77254901960784
4,100.6156862745098,99.29411764705883
4,89.04705882352941,109.56078431372549
4,85.1921568627451,96.55686274509804
4,99.65882352941176,99.86666666666667
4,92.51764705882353,117.08235294117648
4,96.29803921568627,102.98039215686273
4,99.8078431372549,111.43529411764706
4,102.01960784313725,113.05882352941177
4,91.08235294117647,92.16470588235293
4,86.18039215686275,102.72156862745098
4,93.14117647058823,100.15686274509804
4,105.86666666666666,100.14117647058823
4,102.10196078431373,111.31764705882352
4,85.83529411764705,108.03137254901961
4,83.63529411764706,99.30980392156863
4,97.48235294117647,106.67450980392155
4,89.12549019607843,96.14117647058823
4,95.07058823529412,112.33725490196079
4,99.93725490196078,96.28235294117647
4,96.98823529411764,101.32549019607843
4,84.03137254901961,99.52156862745099
4,89.06666666666666,112.61176470588235
4,83.14901960784314,101.34901960784313
4,102.39607843137254,107.48235294117646
4,91.29019607843138,91.5843137254902
4,83.38039215686274,97.5921568627451
4,97.38823529411765,117.75686274509803
4,106.08235294117647,98.3921568627451
4,93.8,113.82745098039216
4,86.26666666666667,111.72549019607843
4,98.77254901960784,106.4470588235294
4,104.6078431372549,106.72156862745098
4,84.47058823529412,101.87450980392157
4,98.40392156862745,98.19607843137254
4,93.46666666666667,97.58431372549019
4,95.15686274509804,114.8313725490196
4,83.2,100.63529411764705
4,102.5921568627451,110.90980392156862
4,86.75294117647059,97.80392156862746
4,88.7843137254902,95.02745098039216
4,101.80392156862744,105.53725490196078
4,89.30980392156863,107.76470588235294
4,98.35686274509804,99.89019607843137
4,97.94509803921568,110.05490196078432
4,86.89803921568627,106.8235294117647
4,98.51764705882353,107.30980392156863
4,87.85098039215686,104.47843137254903
4,100.6,98.62745098039215
4,89.17254901960784,92.84705882352941
4,83.12156862745098,103.24705882352941
4,94.4,105.2156862745098
4,106.48235294117647,108.11764705882354
4,95.88627450980393,95.05882352941177
4,102.15294117647059,109.45882352941177
4,89.68235294117648,100.36078431372549
4,93.13333333333334,113.05882352941177
4,88.65098039215687,108.30588235294118
4,82.87450980392157,100.70588235294117
4,105.55686274509804,112.28235294117647
4,107.87843137254902,103.05882352941177
4,95.44705882352942,114.11764705882354
4,101.31764705882352,113.04313725490196
4,90.34901960784313,115.37254901960785
4,95.53725490196078,102.00784313725491
4,92.10980392156863,98.55686274509804
4,105.03137254901961,93.81176470588235
4,94.39607843137254,110.18823529411765
4,105.17647058823529,101.81176470588235
4,97.62745098039215,107.06666666666666
4,107.49019607843137,105.13725490196079
4,96.7607843137255,113.11372549019609
4,94.01176470588236,117.43529411764706
4,86.34117647058824,100.83921568627451
4,102.4,107.43529411764706
4,93.6313725490196,99.96862745098039
4,104.86274509803921,111.93725490196078
4,98.52549019607844,114.94117647058823
4,101.87450980392157,101.92156862745098
4,82.13333333333334,103.10588235294118
4,95.19607843137256,107.86666666666667
4,98.50196078431372,111.1450980392157
4,91.7764705882353,104.24313725490197
4,87.88235294117646,102.25882352941176
4,98.92156862745098,101.83529411764707
4,101.88235294117646,111.6
4,83.37254901960785,100.35294117647058
4,99.69019607843137,98.33725490196079
4,85.27843137254902,112.8549019607843
4,105.43137254901961,112.23529411764706
4,103.79607843137255,111.34117647058824
4,99.48627450980392,92.13333333333333
4,99.81960784313725,110.28235294117647
4,83.52156862745097,96.8549019607843
4,100.30588235294118,105.52941176470588
4,98.45098039215686,112.74509803921569
4,98.12156862745098,115.6705882352941
4,91.70196078431373,115.28627450980392
4,95.73725490196078,102.47843137254901
4,97.97647058823529,109.6392156862745
4,93.97254901960784,98.39215686274511
4,83.3529411764706,105.92156862745098
4,99.60392156862746,111.6313725490196
4,90.79607843137255,97.24705882352941
4,100.04705882352941,116.06274509803922
4,89.50980392156863,95.6313725490196
4,87.48235294117647,93.32549019607843
4,98.70980392156862,115.67058823529412
4,101.6313725490196,116.34509803921569
4,92.45490196078431,108.91764705882353
4,91.3921568627451,93.6078431372549
4,87.31764705882352,114.79215686274509
4,92.33725490196079,95.69411764705882
4,87.08235294117647,98.4470588235294
4,96.47450980392156,110.25098039215686
4,89.16470588235295,107.91372549019607
4,87.90196078431373,101.35686274509804
4,102.10980392156863,95.82745098039216
4,93.78823529411764,109.81960784313725
4,85.31372549019608,103.12941176470588
4,84.25882352941177,96.45490196078431
4,92.16470588235295,112.73725490196078
4,96.18823529411765,99.96862745098039
4,97.70196078431373,109.9921568627451
4,82.13333333333334,106.36078431372549
4,103.7921568627451,102.94117647058823
4,101.53725490196078,104.7686274509804
4,86.89411764705882,93.1921568627451
4,96.71372549019608,110.03137254901961
4,101.61960784313726,101.30196078431374
4,87.56078431372549,111.24705882352941
4,100.81960784313725,117.07450980392159
4,90.35686274509804,93.5529411764706
4,86.02745098039216,104.0156862745098
4,86.18823529411765,112.65098039215687
4,99.34509803921569,113.69411764705882
4,101.35686274509804,101.24705882352941
4,90.55686274509804,111.6
4,82.49803921568628,98.98039215686273
4,84.07450980392157,101.9607843137255
4,91.1843137254902,101.86666666666667
4,97.52549019607844,104.75294117647059
4,84.81960784313725,109.13725490196077
4,83.45490196078431,102.31372549019608
4,92.68627450980392,94.61176470588235
4,87.10588235294118,104.30588235294118
4,106.20392156862745,110.74509803921569
4,96.3921568627451,95.80392156862746
4,104.86666666666666,113.67843137254903
4,103.51372549019608,99.78039215686275
4,91.63529411764706,107.69411764705882
4,95.04705882352941,108.22745098039215
4,88.00392156862745,109.95294117647059
4,100.0156862745098,100.03137254901961
4,96.07843137254902,99.45098039215685
4,86.83529411764705,104.48627450980392
4,97.95686274509804,106.18039215686275
4,93.62352941176471,116.71372549019608
4,103.7921568627451,102.50980392156862
4,98.46274509803922,111.1764705882353
4,93.7607843137255,107.53725490196078
4,95.7843137254902,100.18823529411765
4,103.37254901960785,112.3843137254902
4,91.18039215686275,112.4470588235294
4,84.2392156862745,99.83529411764707
4,104.85490196078432,110.89411764705883
4,103.33333333333333,109.33333333333334
4,95.50588235294117,113.00392156862745
4,89.52941176470588,114.85490196078432
4,92.59607843137255,115.30980392156863
4,84.07450980392157,109.52941176470588
4,107.14117647058823,99.82745098039216
4,90.29411764705883,100.51764705882354
